amount,hour,transactions_last_24h,device_changed,location_changed,account_age_days,failed_attempts,previous_fraud_count,merchant_risk,is_new_payee,fraud
1475.01,11,5,0,0,1859,0,0,9,0,0
8392.33,6,3,0,1,2197,0,0,10,0,0
1005.16,12,5,0,0,1835,0,0,8,1,0
806.67,6,2,0,0,429,0,0,2,0,0
516.19,11,4,0,1,1529,0,0,7,0,0
390.62,8,3,0,0,1467,0,0,9,0,0
315.93,21,0,0,1,2490,0,0,3,0,0
450.88,17,3,1,0,2331,1,0,3,0,0
1021.8,4,5,0,0,1414,0,0,9,0,0
1531.95,22,2,1,0,2332,0,0,8,0,0
1154.18,15,2,0,0,2354,1,0,7,0,0
510.03,8,4,0,0,929,0,0,6,0,0
2697.78,12,3,0,0,832,1,0,1,1,0
2297.12,4,2,1,0,2132,0,0,4,0,0
934.82,1,1,0,0,1635,1,0,4,1,1
570.83,10,3,1,1,1156,0,0,8,0,0
1897.76,18,4,0,0,2284,2,0,6,0,0
1323.42,8,3,0,0,206,1,0,4,0,0
257.72,9,1,0,0,1524,0,0,3,0,0
1024.56,23,8,0,1,2433,1,1,4,0,0
1425.15,23,5,0,0,2110,1,0,9,0,0
445.99,11,3,0,0,772,0,1,6,0,0
1325.9,1,2,0,0,2139,0,0,4,0,0
256.0,16,2,0,0,721,0,0,8,0,0
4172.15,17,1,0,0,26,0,0,3,0,0
3819.79,21,2,0,0,2249,0,0,10,1,0
851.91,22,1,0,0,2191,0,0,9,0,0
1577.28,15,0,0,0,1859,0,0,10,1,0
98.5,2,4,0,0,2218,0,0,4,0,0
345.04,5,7,0,0,909,0,0,10,0,0
817.48,17,4,0,0,365,0,0,8,0,0
375.35,14,2,0,0,1996,0,0,9,1,0
2240.37,10,3,0,0,987,0,0,9,0,0
8081.21,9,4,0,0,51,1,0,6,0,0
338.11,17,4,0,0,893,1,0,4,0,0
474.63,10,0,0,0,1453,0,0,6,0,0
1387.76,3,4,0,0,1571,0,0,4,0,0
5492.38,23,3,0,0,677,1,0,7,0,0
322.99,8,2,0,0,882,0,0,3,0,0
1406.75,6,4,0,0,1386,0,1,10,0,0
6777.06,1,2,0,0,2079,0,0,10,0,0
210.24,11,3,1,0,825,0,0,10,1,0
304.58,23,3,1,0,1010,0,1,8,0,0
717.95,3,4,0,0,1801,0,0,5,0,1
651.59,5,3,0,0,413,1,0,10,0,0
2471.55,4,6,0,0,1588,1,0,9,0,0
1396.41,2,1,0,0,381,0,0,8,1,0
185.87,14,1,0,0,1797,1,0,9,0,0
1836.12,7,5,0,0,2335,0,0,9,0,0
615.52,18,4,1,0,1773,0,1,6,0,1
3922.35,9,4,1,0,1434,0,1,1,0,0
585.47,15,2,0,0,1869,1,0,10,0,0
580.21,2,5,0,0,1431,0,0,5,1,0
1883.96,7,8,1,0,2459,0,0,7,0,0
2351.78,9,7,0,0,259,0,0,10,0,0
1716.6,1,3,0,0,1108,0,2,6,0,0
203.24,10,2,0,0,1459,1,0,3,1,0
1878.13,11,0,0,0,1890,0,0,10,0,0
389.82,9,5,0,0,796,0,0,5,0,0
1387.52,12,4,0,1,554,2,0,4,0,0
264.08,19,4,0,0,690,1,1,8,1,0
1713.55,18,3,1,0,2404,1,0,3,0,0
489.51,0,2,0,0,1601,0,0,2,0,0
304.1,15,5,0,0,2127,0,2,5,1,0
2239.08,21,5,0,0,1743,0,0,10,0,0
1396.39,20,1,0,0,242,0,0,3,1,0
593.49,7,3,1,0,1775,1,0,9,0,1
4680.59,18,3,0,0,2002,1,0,9,0,0
705.81,19,2,0,0,2311,0,0,4,0,0
1132.41,8,8,1,0,1460,2,0,8,0,1
1434.99,20,5,0,1,822,0,0,8,0,0
590.12,15,4,1,0,1004,0,0,7,0,1
1756.6,18,3,0,0,1807,0,0,6,1,0
643.26,17,3,0,0,277,1,0,5,0,0
726.59,18,3,0,0,2003,0,0,5,0,0
4284.0,22,4,0,0,1559,1,0,4,0,0
387.38,20,3,0,0,1126,0,0,1,0,0
98.22,10,7,0,0,1308,0,0,10,0,0
5491.39,13,3,0,0,6,0,0,3,0,0
14035.26,15,5,0,1,2089,1,0,5,0,0
731.23,20,1,0,0,2356,0,0,6,0,0
158.09,9,1,0,0,992,0,0,8,1,0
803.93,7,6,0,0,1674,0,1,6,0,0
823.68,17,3,0,0,1302,1,1,4,0,0
906.94,22,3,0,0,375,0,0,6,0,0
360.18,21,5,0,0,1078,1,0,6,0,0
1957.77,3,0,0,0,1998,0,0,5,0,0
1852.9,22,1,0,0,200,0,0,5,0,0
246.06,18,1,0,0,1415,0,2,10,0,0
2206.57,3,2,0,0,1155,0,0,5,0,0
8541.44,0,1,0,1,1229,0,0,8,1,1
1302.4,4,1,1,0,2393,0,0,10,1,0
782.64,22,3,0,0,1017,0,0,9,0,0
951.46,18,3,1,1,42,0,0,9,0,1
2028.92,13,5,0,0,1365,0,0,4,1,0
194.29,15,1,0,1,1837,2,0,4,1,0
1292.57,9,3,0,0,2059,0,1,8,0,0
742.14,21,3,0,0,1058,0,1,1,1,0
6959.24,3,0,0,0,913,2,1,9,0,0
921.34,7,5,0,0,445,0,0,5,0,0
5813.21,4,0,0,0,654,0,0,1,0,0
363.67,20,2,0,0,1704,2,0,1,1,0
1972.9,12,2,0,0,1443,0,0,10,0,0
1509.3,16,4,0,0,922,0,0,6,0,0
459.87,22,4,0,0,2286,0,0,9,0,1
1309.49,4,1,0,0,2479,0,0,1,0,0
3686.82,23,2,0,0,1672,0,0,3,1,0
793.31,3,0,0,0,1293,1,0,6,0,0
201.95,18,5,0,0,1808,0,0,4,0,0
1077.54,16,2,0,0,1033,0,0,9,0,0
444.78,19,5,0,0,513,1,0,4,0,0
778.73,3,7,0,0,2406,0,0,3,0,0
1010.71,23,3,1,0,2111,2,0,8,0,0
199.21,19,2,0,0,713,0,0,2,0,0
217.97,2,2,0,0,105,0,1,3,0,0
1775.91,13,2,0,0,2425,0,0,2,1,0
650.2,19,3,0,0,2454,0,0,5,0,0
84.37,11,2,0,0,1936,0,1,5,0,0
2403.89,9,3,0,0,1443,0,0,1,0,0
1439.96,6,2,1,0,1367,0,0,6,0,0
537.07,12,4,0,1,176,0,1,6,0,1
293.88,23,7,0,0,928,0,0,2,0,0
2529.58,14,4,0,0,762,0,0,1,0,0
1555.19,17,2,0,0,172,0,0,7,0,0
11879.89,18,6,0,0,198,2,0,7,0,0
1669.35,18,5,0,0,2356,0,1,6,0,0
1615.99,9,7,0,0,247,0,0,7,1,1
928.04,18,4,0,1,1593,0,0,3,0,0
2481.89,7,3,0,0,2397,0,0,3,1,0
2048.96,14,6,0,0,1313,1,1,1,0,0
3834.23,7,3,1,0,589,0,0,5,1,0
651.11,22,2,0,0,1633,0,0,7,0,0
709.52,17,3,0,0,384,1,0,9,0,0
679.19,14,3,0,0,2219,1,0,5,0,0
2418.26,10,3,1,0,704,0,0,5,1,1
4906.79,12,2,0,1,746,0,0,5,0,0
693.09,18,2,1,0,1424,1,0,4,0,0
717.11,6,4,0,0,1296,0,0,7,0,0
1501.29,19,4,0,1,2270,0,0,5,1,0
857.69,6,1,0,0,2044,1,0,9,0,0
2841.4,3,1,0,0,633,0,0,1,0,0
115.38,17,2,1,1,2211,0,0,4,0,0
479.76,17,3,0,0,619,0,0,6,0,0
501.49,8,1,1,0,1778,1,0,7,0,0
107.73,15,4,0,0,2077,0,0,9,0,0
418.37,17,4,0,0,1470,0,1,7,0,0
439.15,18,7,0,0,617,0,0,3,0,0
896.86,22,4,0,0,973,0,0,3,0,0
3337.46,20,2,0,0,2191,0,1,4,1,0
858.29,10,1,0,0,610,1,1,2,0,0
391.19,5,4,0,1,388,0,0,9,0,1
1035.92,2,4,0,0,1609,0,0,9,0,0
3131.21,13,2,0,0,2091,1,0,2,0,0
413.25,15,1,0,0,1785,0,0,3,0,0
441.17,16,5,0,0,793,0,0,10,1,0
1917.06,0,2,0,0,1207,0,0,1,0,0
878.72,16,5,0,0,965,1,0,10,0,0
2095.37,18,2,0,0,2365,0,0,2,0,0
1081.77,17,6,0,0,1478,0,0,3,1,0
2212.02,12,1,0,0,393,1,1,9,0,0
389.52,0,1,0,0,132,2,0,3,0,0
1083.46,11,5,0,0,1295,0,0,9,0,0
888.3,15,4,0,0,1105,0,0,9,0,0
325.09,13,2,0,0,1683,0,0,9,1,0
229.64,13,2,0,0,1293,2,0,2,1,0
2177.1,12,5,0,0,2356,0,0,4,0,0
772.05,13,1,0,0,1911,0,0,4,0,0
394.54,7,3,0,0,656,0,0,10,1,0
996.07,14,2,1,0,2117,0,0,3,0,0
3388.08,6,2,0,0,611,0,0,10,0,0
112.09,11,6,0,0,1769,0,0,5,0,0
245.52,9,2,0,0,1210,0,0,5,0,0
435.77,17,4,0,0,1163,0,0,9,0,0
4727.63,21,1,1,0,1758,0,0,8,0,0
1454.75,15,4,0,0,793,0,0,9,0,0
2362.13,3,2,0,1,786,1,0,2,0,0
350.67,16,2,1,0,19,1,0,5,0,0
357.98,7,0,0,0,1272,0,0,5,0,0
1716.11,1,5,0,0,2419,0,0,10,0,0
1162.44,4,1,0,0,320,0,0,2,1,0
1898.35,23,3,1,0,1866,0,0,4,0,1
908.99,10,2,0,0,2326,0,0,9,0,0
1448.3,4,1,0,0,1726,0,0,3,0,0
1284.49,3,2,0,0,492,0,0,4,0,0
2386.94,15,3,0,0,690,0,1,7,1,0
2457.77,18,2,0,0,633,0,0,1,0,0
217.05,8,2,0,0,24,1,0,4,0,0
115.9,2,5,0,0,1060,0,0,6,0,0
2986.17,8,3,0,0,1354,0,1,2,0,0
3596.53,15,2,0,0,347,0,0,3,0,0
395.19,2,3,0,0,2227,0,0,10,1,1
170.74,6,1,0,0,2388,0,0,7,0,0
1210.8,0,2,0,0,199,0,0,1,0,0
2781.76,11,4,0,0,1637,0,0,8,0,1
6618.3,4,5,0,0,1802,0,0,4,0,1
1837.75,4,4,1,1,1651,2,0,4,0,1
756.18,2,3,0,0,1819,0,0,3,0,0
448.93,17,5,0,0,503,0,0,5,0,0
1109.26,11,0,0,0,203,0,0,3,0,0
813.0,22,1,0,0,851,0,0,2,0,0
397.4,9,3,0,0,1937,1,0,3,0,0
8507.94,5,1,0,0,483,1,1,7,1,0
6536.57,4,4,0,0,1648,1,0,4,0,0
3415.4,22,7,0,0,199,0,0,6,0,0
436.66,14,6,0,0,223,0,0,3,0,0
2578.64,7,3,0,0,1073,0,0,2,0,0
2078.97,15,6,0,0,670,0,0,8,0,0
1707.09,13,7,0,0,1147,2,0,10,0,0
3826.34,2,5,0,0,574,0,0,3,1,0
2070.14,16,4,0,0,1688,1,0,9,1,1
2298.51,2,3,0,0,246,3,0,7,0,0
2073.32,4,0,0,0,1106,0,0,4,0,0
1541.93,17,3,0,0,1563,1,0,5,0,0
184.27,10,4,0,0,2472,0,0,7,0,0
1192.28,5,3,0,0,1806,0,0,7,1,0
628.8,1,4,0,0,1218,0,0,9,1,0
304.95,14,3,1,0,1908,0,0,6,0,0
5894.75,16,4,0,0,1123,0,1,2,0,0
6179.52,4,2,0,1,291,0,0,1,0,0
4269.37,9,4,0,0,666,0,0,5,1,0
1415.47,8,2,0,0,264,1,0,4,1,0
4232.83,21,2,0,1,1536,0,0,7,0,0
1109.93,18,2,0,0,318,0,0,10,0,0
1343.18,6,4,1,0,2030,0,0,9,0,0
367.43,12,0,0,0,143,1,0,3,0,0
1631.07,22,7,0,0,2416,0,0,10,0,1
1164.89,8,8,0,0,2112,1,0,2,0,0
298.08,3,3,0,0,358,1,0,3,1,1
1041.9,7,4,0,0,993,0,0,6,0,0
1012.59,14,1,0,1,68,0,0,10,0,0
6618.08,23,3,0,0,2089,0,0,3,1,0
2681.72,7,2,0,0,2445,1,0,4,0,0
1109.26,1,1,0,1,1335,2,0,2,0,0
1406.4,4,4,0,0,1041,0,0,7,1,0
1146.21,9,3,0,0,1691,0,0,3,1,0
895.23,2,7,0,0,1684,0,0,3,1,0
371.51,0,2,0,0,1067,1,0,4,0,0
942.89,15,2,0,0,2374,1,0,7,0,0
520.04,19,4,0,0,2405,0,0,4,1,0
314.09,5,4,0,0,61,0,0,6,0,0
1828.45,12,3,0,0,2068,0,0,6,0,0
1621.76,13,3,0,0,430,0,0,1,0,0
183.7,16,4,0,0,2366,3,0,7,0,0
970.02,23,5,0,0,1982,0,0,2,0,0
2968.17,21,2,0,0,1046,0,0,4,0,0
3162.83,7,3,0,0,1704,0,0,4,0,0
3058.98,23,3,0,0,804,0,0,4,0,0
1140.15,0,7,0,0,1117,0,0,2,0,0
471.05,23,5,1,0,788,0,0,2,1,0
371.04,3,9,0,1,2397,1,1,1,0,1
1547.82,2,4,0,0,2341,1,0,6,1,0
1602.44,2,2,1,0,1648,0,0,4,1,0
3973.22,2,1,1,0,831,0,0,8,0,0
3294.4,11,2,0,0,73,0,0,7,0,0
960.8,15,1,0,0,459,0,0,9,0,0
316.02,17,0,0,0,255,0,0,8,1,0
797.03,0,4,0,0,694,0,0,4,0,1
1362.71,7,3,0,0,2211,0,0,5,0,0
895.98,3,2,0,1,1590,0,1,9,0,0
615.3,3,4,0,0,2396,1,0,3,0,0
1412.17,17,5,0,0,687,0,0,2,0,0
662.51,15,4,0,0,613,0,0,9,0,0
585.19,5,4,0,0,1203,0,0,9,0,0
1497.35,7,1,0,0,561,0,0,6,0,0
733.63,22,3,1,0,2237,0,0,9,0,0
1399.83,13,2,0,0,109,1,0,8,1,0
1441.16,5,4,0,0,1623,1,0,4,0,0
350.92,22,4,0,0,289,0,0,8,0,0
677.74,4,5,0,0,1726,1,0,4,0,0
4618.28,6,5,0,0,606,0,0,2,0,0
343.07,16,0,0,0,1840,0,0,5,1,0
132.07,12,2,0,0,2275,0,0,3,0,0
170.4,1,2,0,0,651,1,1,9,0,0
1129.03,19,4,0,0,338,0,0,9,0,0
1131.07,5,3,0,0,1241,1,0,2,0,0
974.95,16,3,0,0,192,0,0,8,0,0
3692.98,8,1,0,0,2056,1,0,8,0,0
75.73,18,3,0,0,2448,0,0,1,0,0
1629.35,21,3,0,0,2484,0,0,3,1,0
5226.19,18,4,0,0,273,0,0,5,1,0
355.04,22,2,0,0,2493,1,0,10,0,0
750.09,12,4,0,0,428,0,0,7,1,0
516.52,1,2,0,0,363,0,0,8,0,0
448.39,12,2,0,1,1318,0,0,6,0,0
791.35,11,5,0,0,1415,0,0,1,0,0
4570.99,17,3,0,1,679,0,0,5,0,0
6886.97,5,3,0,0,1683,0,0,6,1,0
783.73,16,1,0,0,1040,0,0,8,0,0
7369.17,10,3,0,0,2042,1,0,10,0,0
1136.35,16,4,0,0,1042,0,0,2,0,0
6334.02,10,5,0,0,1531,0,0,8,1,1
998.95,9,4,1,0,1437,0,0,10,0,0
1250.2,5,2,0,0,2076,0,0,10,0,0
1580.47,19,2,0,0,49,1,0,7,1,0
26340.26,1,3,0,0,404,0,0,8,0,0
2569.03,5,3,0,0,2027,0,0,9,1,0
540.63,10,6,0,0,570,0,0,4,1,0
2889.96,3,2,0,0,890,2,0,10,0,0
763.69,22,5,0,1,1279,1,0,7,0,0
671.99,8,0,0,0,2490,0,0,6,0,0
2720.58,5,7,0,0,2200,0,0,7,0,0
1131.26,6,2,0,0,2138,0,0,1,0,0
1448.92,4,1,0,0,1456,1,0,2,0,0
1112.08,15,3,0,0,45,0,0,1,0,0
1535.46,11,6,0,0,500,1,0,4,0,0
1677.34,5,3,1,0,2098,0,0,9,0,0
158.07,20,6,0,0,898,0,0,10,1,0
2135.75,15,2,0,0,504,0,0,7,1,0
410.75,9,3,0,0,476,0,0,1,0,0
259.23,12,5,0,0,1,0,0,5,0,0
1034.41,15,1,0,0,1108,1,0,2,0,0
1192.71,3,0,0,0,113,0,1,6,0,0
548.12,19,4,0,0,535,0,0,9,1,0
2517.53,6,5,0,0,2149,0,0,4,0,0
286.52,0,7,0,0,1481,0,0,1,1,0
730.01,12,3,0,0,880,0,1,1,0,0
611.02,21,3,0,1,1334,0,1,3,0,0
1046.72,17,2,0,0,825,0,0,6,0,0
1449.34,7,4,0,0,1860,0,0,7,0,0
400.26,9,4,0,0,2008,0,0,6,0,0
2262.63,14,3,0,0,1308,1,0,9,0,0
1167.95,5,2,0,0,2482,0,0,3,1,0
165.35,19,1,0,0,132,0,0,1,0,0
154.69,7,1,0,0,2247,1,0,4,0,0
1083.21,5,2,0,0,1443,2,0,7,0,0
879.22,2,4,0,1,2407,1,0,4,0,0
988.89,16,9,0,0,1263,0,0,6,0,0
1066.37,0,0,0,0,221,0,0,2,0,0
1374.11,19,1,0,0,1625,1,0,9,0,0
2828.92,23,3,0,0,1021,0,0,3,0,0
361.01,2,4,0,0,2295,0,0,7,0,0
339.69,2,5,0,0,610,0,0,10,0,0
367.48,22,4,1,0,84,1,0,5,0,1
1463.98,2,5,1,0,1545,0,0,1,1,1
3808.34,9,5,0,0,1247,0,0,2,0,0
712.41,20,4,0,0,2421,0,1,3,0,0
89.86,3,4,0,0,1441,2,0,9,0,0
199.54,15,2,1,0,2415,0,0,9,0,0
476.74,9,6,0,0,2085,0,0,10,0,0
627.83,10,3,0,1,1661,1,1,5,0,0
728.95,22,2,0,1,2118,0,0,7,1,0
1139.77,15,1,0,0,1938,0,0,1,0,0
802.92,7,4,0,0,1476,0,0,6,0,0
3131.73,22,1,0,0,2183,1,0,8,0,0
557.79,13,3,1,1,968,1,0,5,0,0
462.98,2,4,0,0,1103,1,0,10,1,0
1770.25,9,2,0,0,732,0,0,9,0,0
236.12,5,4,0,0,1382,0,0,2,0,0
1619.21,15,2,0,0,1481,0,0,9,0,0
1215.07,20,1,0,0,2188,0,0,2,0,0
946.3,0,4,0,0,1,0,0,1,0,0
5368.35,18,4,0,1,980,1,0,10,0,1
588.63,21,2,0,0,717,0,0,9,0,0
8606.72,23,2,1,0,939,0,0,6,0,1
875.3,15,3,0,0,1335,0,0,6,0,0
305.82,7,3,0,0,2083,1,0,2,1,0
1176.05,3,0,0,0,730,0,0,5,0,0
373.81,22,3,0,0,2182,0,1,8,0,0
517.1,9,2,0,0,2399,2,0,8,0,0
1631.14,8,1,0,0,1901,0,0,8,0,0
1911.38,17,3,0,0,11,1,0,10,0,0
588.65,17,1,0,0,1169,0,0,2,0,0
2943.65,19,2,0,0,1215,0,0,1,0,0
3489.48,21,3,0,0,1030,0,0,4,0,0
4611.47,21,0,0,0,2238,0,0,4,0,0
1862.01,4,2,1,0,296,1,0,9,0,0
4287.37,4,1,1,0,262,0,0,6,0,1
167.2,4,1,0,0,806,2,0,3,0,0
797.99,15,4,0,0,544,0,0,10,1,0
460.81,13,3,0,0,581,0,0,7,0,0
1235.49,20,0,0,1,2243,0,0,2,1,0
619.28,20,6,0,0,465,1,0,8,0,0
928.75,19,3,0,0,135,0,0,7,0,0
7202.44,1,1,1,0,1876,0,0,1,0,1
925.45,16,3,0,0,1704,0,0,7,0,0
1658.7,20,3,0,0,1650,0,0,8,0,0
869.34,23,2,0,0,1523,1,0,6,0,0
1182.89,8,5,0,0,171,0,0,7,0,0
1103.25,18,4,0,0,2422,1,0,4,0,0
1716.98,9,3,0,0,408,0,0,9,0,0
3516.8,3,0,0,0,401,1,0,8,0,1
5695.29,8,2,0,0,898,0,0,5,0,0
1494.61,6,4,0,0,443,1,0,1,1,1
1977.42,21,3,0,0,1097,0,0,7,0,0
346.93,4,5,0,0,998,0,0,6,0,0
1004.38,3,3,0,0,2125,0,0,6,1,0
2808.17,13,3,0,0,33,0,0,8,0,0
2607.03,13,1,0,0,98,1,0,8,0,0
1355.07,13,9,1,0,1196,0,0,1,0,0
2660.83,3,3,0,0,560,0,0,8,0,0
1791.43,11,1,0,0,1631,0,0,1,0,1
3642.07,22,5,0,0,2214,0,0,7,0,0
1464.63,2,5,0,0,464,0,0,9,0,0
768.39,19,3,0,0,925,0,0,2,1,0
1534.32,3,3,0,0,278,0,0,2,0,0
58.52,5,4,0,0,559,0,0,9,0,0
1608.22,21,2,0,0,2287,1,0,3,0,0
28.55,7,7,0,0,1457,0,0,10,0,0
195.69,12,2,0,0,114,1,0,1,0,0
1722.91,9,5,0,0,2402,0,0,4,0,0
1767.87,14,1,0,0,1761,0,2,8,1,0
342.95,9,2,0,0,2335,1,0,7,0,0
538.02,10,5,0,0,1242,1,0,4,0,0
4317.97,19,3,0,1,1314,0,0,4,0,0
675.85,13,6,0,0,21,0,1,7,0,0
10331.16,13,1,0,0,260,0,0,4,1,0
1094.53,19,1,0,0,920,1,0,9,1,0
1649.18,10,3,0,0,367,0,0,2,1,0
5524.09,19,3,1,0,193,0,0,10,1,0
1250.16,17,6,1,0,784,0,0,4,0,0
402.48,21,0,1,0,1632,1,0,6,1,1
982.67,10,2,0,0,2153,0,0,2,0,0
1058.27,13,4,0,0,545,0,0,6,0,0
280.13,3,2,0,0,1998,0,0,3,0,0
849.09,2,2,0,0,78,1,1,2,0,0
522.07,2,3,0,0,2440,0,0,9,0,0
2763.79,15,1,0,0,1189,0,0,1,0,0
1135.25,7,3,0,0,1265,1,0,10,0,0
826.5,6,5,0,0,482,0,0,6,1,0
986.16,14,3,1,0,1450,0,0,6,0,0
1370.76,9,3,0,0,1851,0,0,1,0,0
2032.08,3,4,0,0,791,1,0,10,0,0
403.54,13,2,0,0,15,0,0,9,0,0
387.0,13,1,0,0,1278,1,0,9,0,0
3309.92,3,0,0,0,2036,0,0,5,0,0
726.08,6,2,0,0,1809,0,0,3,1,0
265.91,5,1,0,0,1458,0,0,9,0,0
1709.25,16,6,0,0,100,0,0,7,0,0
1743.01,5,2,0,0,566,0,0,6,1,0
237.29,0,2,0,0,2218,0,0,9,0,0
1379.51,6,1,0,0,2157,1,0,4,0,0
2288.34,11,2,1,0,1532,0,0,2,1,0
1594.61,18,7,0,0,2491,0,0,3,0,0
2063.13,1,3,0,0,783,0,0,7,1,0
269.27,21,3,0,0,2172,0,0,8,0,0
1526.97,7,5,0,0,807,0,0,7,0,0
810.28,8,2,0,0,22,0,0,2,0,0
676.69,0,1,0,0,2478,0,0,8,1,0
2619.02,6,4,0,0,1372,0,0,10,1,0
4813.96,11,6,1,0,746,0,0,3,0,0
6597.0,15,1,0,0,1414,1,0,8,0,0
4083.9,18,0,0,0,1397,0,0,9,0,0
982.66,12,3,0,0,2214,1,0,7,0,0
1560.44,2,3,0,0,899,3,0,1,0,0
2360.96,9,4,0,0,2071,1,0,7,1,0
1237.91,17,2,0,0,1385,1,0,4,0,0
1249.83,15,1,0,0,2091,0,0,10,0,0
2499.27,14,8,0,0,1059,0,0,1,0,0
1033.51,12,5,0,0,166,0,0,1,0,0
528.85,12,2,0,0,1220,0,0,8,0,0
724.53,23,7,0,0,767,2,0,4,0,0
2067.12,14,3,0,0,200,0,0,5,0,0
1099.92,14,2,0,0,1325,0,0,9,1,0
1541.04,8,2,0,0,159,0,0,4,0,0
2143.25,11,7,0,0,1325,0,0,4,0,0
753.82,17,4,0,0,2133,0,0,4,0,0
2336.12,20,4,0,0,1622,0,0,8,0,0
1601.73,18,4,0,0,2124,0,0,2,0,0
319.0,15,1,0,0,2442,0,0,5,0,0
4639.24,18,3,0,0,2446,2,0,3,1,0
664.65,0,2,0,0,2023,0,0,1,0,0
209.54,6,5,0,0,1534,1,0,8,0,0
385.66,5,4,0,0,1641,0,0,8,0,0
395.03,15,2,0,0,755,0,0,10,0,0
1155.37,18,4,0,0,2124,1,0,7,1,0
833.93,3,4,0,0,2189,0,0,10,0,0
783.03,4,3,0,0,1419,0,0,5,1,0
2037.95,11,5,0,0,2369,2,0,2,0,0
1540.52,23,5,0,0,2357,0,0,9,0,0
1504.25,0,3,0,0,733,0,0,4,0,0
1652.14,21,2,0,0,1806,0,0,4,0,0
2030.7,4,5,0,0,1040,0,0,1,0,0
133.23,6,6,0,0,2152,0,0,5,0,0
761.71,15,2,0,0,1264,0,0,4,0,0
123.94,17,0,0,0,2109,0,1,5,0,0
1136.9,20,1,0,1,1082,0,0,3,0,0
1091.56,0,4,0,1,1464,0,0,1,0,0
3119.83,1,2,0,0,1460,1,0,7,0,0
3596.2,11,3,0,0,1635,1,0,8,0,0
1343.15,13,3,0,0,2258,0,0,8,0,0
664.9,6,1,0,0,1423,0,0,10,0,0
1781.41,15,5,0,0,2288,0,1,5,1,0
646.83,6,2,0,1,291,0,0,5,0,0
1095.11,22,2,0,0,259,2,0,5,0,0
2939.92,4,2,0,0,1563,0,0,7,0,0
627.8,15,4,0,0,1791,0,0,7,0,0
2454.5,12,6,0,0,1226,1,0,9,0,0
2159.0,2,3,0,0,321,2,0,6,0,0
422.09,14,1,0,0,2168,0,0,3,1,0
2904.14,3,7,0,0,815,0,0,10,0,0
2205.18,12,2,0,0,1161,0,0,3,1,0
1214.3,15,6,0,0,994,1,0,1,1,0
511.67,1,5,0,0,559,0,0,9,1,0
464.42,5,3,0,0,2272,0,0,7,0,0
640.56,7,3,0,0,418,1,0,3,0,0
1886.72,22,4,0,0,908,0,1,3,0,0
421.73,5,4,0,0,1947,1,0,5,0,1
1698.52,22,6,0,0,1504,0,0,6,1,0
316.79,12,3,0,0,61,2,0,2,0,0
894.2,22,2,0,0,1585,0,0,4,0,0
1223.72,19,6,0,0,1976,1,0,9,0,0
12646.43,7,6,0,0,902,0,0,7,0,1
276.63,13,2,0,1,1980,0,0,4,1,0
4779.13,17,1,0,0,1745,1,0,7,0,0
1273.91,1,3,0,0,1261,0,0,5,0,0
1654.36,15,2,0,0,1318,0,0,9,0,0
1234.41,11,4,0,0,1576,0,0,10,0,0
1710.82,0,1,0,1,810,0,0,2,0,0
940.41,20,3,0,0,442,0,0,10,0,0
4694.05,6,4,0,0,1141,0,0,10,0,0
694.73,20,1,0,1,39,0,0,7,0,1
3402.39,4,0,1,1,510,1,0,8,0,0
575.73,12,2,0,0,1039,0,0,7,1,0
1032.51,8,0,0,0,85,1,0,7,1,0
375.42,21,6,0,0,2131,0,0,1,0,0
1728.52,22,2,0,0,912,0,0,5,1,0
4652.34,18,4,0,0,951,0,0,9,0,0
1015.0,20,5,0,1,2292,0,0,6,0,0
900.65,18,0,0,0,1991,0,0,6,0,0
359.74,7,2,0,0,950,0,0,1,0,0
871.93,22,1,0,0,664,0,0,6,1,1
223.01,12,1,0,1,2214,0,0,1,1,0
440.15,8,3,0,0,982,1,0,4,0,0
1375.79,4,3,0,1,203,0,0,4,0,0
4101.11,17,2,1,0,1102,1,0,6,1,0
18200.62,6,4,0,0,1178,0,0,10,0,0
609.97,15,5,0,0,1518,0,0,9,0,0
4606.85,1,1,0,0,736,0,0,3,0,0
1399.34,15,6,0,0,2031,1,0,9,0,0
942.7,15,5,0,0,1043,0,0,10,0,0
1690.19,12,1,0,0,1313,1,0,7,0,0
1166.68,15,5,0,0,1747,0,0,9,0,0
1224.63,23,2,1,0,1989,0,0,5,0,0
728.99,20,2,0,0,774,0,0,8,1,0
270.94,10,4,0,0,51,0,0,8,0,0
234.25,20,2,0,1,346,0,0,8,0,0
2107.47,22,4,0,0,1389,0,0,6,1,0
831.56,3,3,0,1,103,0,0,5,0,1
604.2,8,3,0,0,1146,1,0,2,0,0
1106.0,17,3,0,0,752,0,0,3,0,0
2428.26,12,4,0,0,762,0,0,7,1,1
1313.39,3,1,0,0,1792,0,0,3,0,0
569.04,11,3,0,1,1571,0,0,1,0,0
3737.95,8,4,0,0,1174,0,0,8,1,0
5319.77,17,2,1,0,40,0,0,4,0,1
1798.23,12,4,0,0,2466,1,0,9,1,0
2903.47,3,3,0,0,2423,0,1,6,0,0
3796.98,1,2,0,1,571,0,0,10,0,1
3395.14,6,4,0,0,1643,0,0,8,0,0
2026.57,3,0,0,0,2280,0,0,4,0,0
1994.9,21,4,0,0,1496,0,0,6,0,0
1843.94,6,4,0,0,2058,2,0,2,1,0
366.01,15,3,0,0,608,0,1,2,0,1
